id_corrida,id_evento,docente_id,estudiante_id,mecanismo,tipo_ataque,campo_alterado,valor_original,valor_adulterado,detectado,regla_violada,tiempo_deteccion_us
420,31,3,31,M2,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,61.1
421,31,3,31,M2,T1,calificacion_tabla_bd,7.95,9.45,True,ESTADO_ACADEMICO_DIVERGENTE,2541.4
422,30,2,30,M2,T2,payload_bitacora,9.2,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,60.2
423,29,1,29,M2,T3,reloj_lamport,8.7,LAMPORT_19,True,LAMPORT_NO_MONOTONICO,56.2
424,23,9,23,M2,T4,cadena_hash_truncada,8.65,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,45.7
425,27,13,27,M2,T5,timestamp_evento,8.3,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,53.7
426,24,10,24,M2,T1,calificacion_tabla_bd,9.15,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,1480.5
427,30,2,30,M2,T2,payload_bitacora,9.2,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,74.7
428,27,13,27,M2,T3,reloj_lamport,8.3,LAMPORT_17,True,LAMPORT_NO_MONOTONICO,53.0
429,26,12,26,M2,T4,cadena_hash_truncada,7.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,51.2
430,33,5,33,M2,T5,timestamp_evento,8.35,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,67.4
431,27,13,27,M2,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,1886.4
432,24,10,24,M2,T2,payload_bitacora,9.15,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,48.6
433,31,3,31,M2,T3,reloj_lamport,7.95,LAMPORT_21,True,LAMPORT_NO_MONOTONICO,60.6
434,32,4,32,M2,T4,cadena_hash_truncada,8.45,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,64.6
435,25,11,25,M2,T5,timestamp_evento,9.05,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,52.3
436,30,2,30,M2,T1,calificacion_tabla_bd,9.2,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2298.3
437,28,14,28,M2,T2,payload_bitacora,8.8,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,57.4
438,27,13,27,M2,T3,reloj_lamport,8.3,LAMPORT_17,True,LAMPORT_NO_MONOTONICO,54.1
439,23,9,23,M2,T4,cadena_hash_truncada,8.65,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,46.3
440,29,1,29,M2,T5,timestamp_evento,8.7,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,66.5
441,27,13,27,M2,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,2534.6
442,30,2,30,M2,T2,payload_bitacora,9.2,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,62.1
443,30,2,30,M2,T3,reloj_lamport,9.2,LAMPORT_20,True,LAMPORT_NO_MONOTONICO,58.4
444,25,11,25,M2,T4,cadena_hash_truncada,9.05,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,50.4
445,33,5,33,M2,T5,timestamp_evento,8.35,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,65.8
446,27,13,27,M2,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,1803.6
447,23,9,23,M2,T2,payload_bitacora,8.65,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,47.0
448,24,10,24,M2,T3,reloj_lamport,9.15,LAMPORT_14,True,LAMPORT_NO_MONOTONICO,48.2
449,30,2,30,M2,T4,cadena_hash_truncada,9.2,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,63.1
450,32,4,32,M2,T5,timestamp_evento,8.45,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,63.5
451,32,4,32,M3,T1,calificacion_tabla_bd,8.45,9.95,True,ESTADO_ACADEMICO_DIVERGENTE,2746.7
452,33,5,33,M3,T2,payload_bitacora,8.35,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,67.5
453,30,2,30,M3,T3,reloj_lamport,9.2,LAMPORT_20,True,LAMPORT_NO_MONOTONICO,60.8
454,32,4,32,M3,T4,cadena_hash_truncada,8.45,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,63.7
455,30,2,30,M3,T5,timestamp_evento,9.2,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,81.3
456,25,11,25,M3,T1,calificacion_tabla_bd,9.05,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,1575.3
457,27,13,27,M3,T2,payload_bitacora,8.3,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,56.0
458,33,5,33,M3,T3,reloj_lamport,8.35,LAMPORT_23,True,LAMPORT_NO_MONOTONICO,65.7
459,28,14,28,M3,T4,cadena_hash_truncada,8.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,56.6
460,28,14,28,M3,T5,timestamp_evento,8.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,58.0
461,27,13,27,M3,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,1991.8
462,31,3,31,M3,T2,payload_bitacora,7.95,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,62.4
463,25,11,25,M3,T3,reloj_lamport,9.05,LAMPORT_15,True,LAMPORT_NO_MONOTONICO,51.3
464,26,12,26,M3,T4,cadena_hash_truncada,7.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,51.9
465,28,14,28,M3,T5,timestamp_evento,8.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,56.7
466,25,11,25,M3,T1,calificacion_tabla_bd,9.05,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,1586.0
467,31,3,31,M3,T2,payload_bitacora,7.95,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,63.1
468,26,12,26,M3,T3,reloj_lamport,7.8,LAMPORT_16,True,LAMPORT_NO_MONOTONICO,52.9
469,27,13,27,M3,T4,cadena_hash_truncada,8.3,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,53.6
470,31,3,31,M3,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,63.4
471,26,12,26,M3,T1,calificacion_tabla_bd,7.8,9.3,True,ESTADO_ACADEMICO_DIVERGENTE,1740.8
472,25,11,25,M3,T2,payload_bitacora,9.05,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,51.7
473,29,1,29,M3,T3,reloj_lamport,8.7,LAMPORT_19,True,LAMPORT_NO_MONOTONICO,57.6
474,28,14,28,M3,T4,cadena_hash_truncada,8.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,55.1
475,30,2,30,M3,T5,timestamp_evento,9.2,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,62.9
476,31,3,31,M3,T1,calificacion_tabla_bd,7.95,9.45,True,ESTADO_ACADEMICO_DIVERGENTE,2437.2
477,29,1,29,M3,T2,payload_bitacora,8.7,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,59.9
478,32,4,32,M3,T3,reloj_lamport,8.45,LAMPORT_22,True,LAMPORT_NO_MONOTONICO,63.3
479,26,12,26,M3,T4,cadena_hash_truncada,7.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,51.5
480,23,9,23,M3,T5,timestamp_evento,8.65,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,58.5
481,29,1,29,M3,T1,calificacion_tabla_bd,8.7,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2123.4
482,24,10,24,M3,T2,payload_bitacora,9.15,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,49.0
483,30,2,30,M3,T3,reloj_lamport,9.2,LAMPORT_20,True,LAMPORT_NO_MONOTONICO,59.4
484,26,12,26,M3,T4,cadena_hash_truncada,7.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,52.7
485,31,3,31,M3,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,63.4
486,31,3,31,M3,T1,calificacion_tabla_bd,7.95,9.45,True,ESTADO_ACADEMICO_DIVERGENTE,2740.7
487,24,10,24,M3,T2,payload_bitacora,9.15,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,50.6
488,32,4,32,M3,T3,reloj_lamport,8.45,LAMPORT_22,True,LAMPORT_NO_MONOTONICO,62.7
489,23,9,23,M3,T4,cadena_hash_truncada,8.65,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,45.4
490,26,12,26,M3,T5,timestamp_evento,7.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,54.6
491,28,14,28,M3,T1,calificacion_tabla_bd,8.8,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2047.6
492,27,13,27,M3,T2,payload_bitacora,8.3,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,74.1
493,29,1,29,M3,T3,reloj_lamport,8.7,LAMPORT_19,True,LAMPORT_NO_MONOTONICO,57.8
494,29,1,29,M3,T4,cadena_hash_truncada,8.7,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,56.9
495,33,5,33,M3,T5,timestamp_evento,8.35,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,67.6
496,31,3,31,M3,T1,calificacion_tabla_bd,7.95,9.45,True,ESTADO_ACADEMICO_DIVERGENTE,2584.0
497,27,13,27,M3,T2,payload_bitacora,8.3,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,55.6
498,24,10,24,M3,T3,reloj_lamport,9.15,LAMPORT_14,True,LAMPORT_NO_MONOTONICO,47.4
499,28,14,28,M3,T4,cadena_hash_truncada,8.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,55.7
500,29,1,29,M3,T5,timestamp_evento,8.7,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,73.1
501,32,4,32,M3,T1,calificacion_tabla_bd,8.45,9.95,True,ESTADO_ACADEMICO_DIVERGENTE,2732.9
502,29,1,29,M3,T2,payload_bitacora,8.7,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,60.3
503,25,11,25,M3,T3,reloj_lamport,9.05,LAMPORT_15,True,LAMPORT_NO_MONOTONICO,50.0
504,28,14,28,M3,T4,cadena_hash_truncada,8.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,239.4
505,24,10,24,M3,T5,timestamp_evento,9.15,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,49.8
506,28,14,28,M3,T1,calificacion_tabla_bd,8.8,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2190.7
507,24,10,24,M3,T2,payload_bitacora,9.15,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,50.5
508,25,11,25,M3,T3,reloj_lamport,9.05,LAMPORT_15,True,LAMPORT_NO_MONOTONICO,50.3
509,31,3,31,M3,T4,cadena_hash_truncada,7.95,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,62.8
510,31,3,31,M3,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,63.4
511,31,3,31,M3,T1,calificacion_tabla_bd,7.95,9.45,True,ESTADO_ACADEMICO_DIVERGENTE,2575.1
512,24,10,24,M3,T2,payload_bitacora,9.15,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,50.5
513,33,5,33,M3,T3,reloj_lamport,8.35,LAMPORT_23,True,LAMPORT_NO_MONOTONICO,87.8
514,28,14,28,M3,T4,cadena_hash_truncada,8.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,55.9
515,24,10,24,M3,T5,timestamp_evento,9.15,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,50.2
516,30,2,30,M3,T1,calificacion_tabla_bd,9.2,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2410.9
517,26,12,26,M3,T2,payload_bitacora,7.8,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,53.9
518,26,12,26,M3,T3,reloj_lamport,7.8,LAMPORT_16,True,LAMPORT_NO_MONOTONICO,52.1
519,26,12,26,M3,T4,cadena_hash_truncada,7.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,53.0
520,28,14,28,M3,T5,timestamp_evento,8.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,58.1
521,27,13,27,M3,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,1912.3
522,27,13,27,M3,T2,payload_bitacora,8.3,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,54.8
523,30,2,30,M3,T3,reloj_lamport,9.2,LAMPORT_20,True,LAMPORT_NO_MONOTONICO,129.0
524,29,1,29,M3,T4,cadena_hash_truncada,8.7,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,57.5
525,32,4,32,M3,T5,timestamp_evento,8.45,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,64.7
526,25,11,25,M3,T1,calificacion_tabla_bd,9.05,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2563.7
527,25,11,25,M3,T2,payload_bitacora,9.05,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,52.9
528,28,14,28,M3,T3,reloj_lamport,8.8,LAMPORT_18,True,LAMPORT_NO_MONOTONICO,54.8
529,31,3,31,M3,T4,cadena_hash_truncada,7.95,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,61.1
530,25,11,25,M3,T5,timestamp_evento,9.05,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,51.5
531,30,2,30,M3,T1,calificacion_tabla_bd,9.2,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2238.7
532,30,2,30,M3,T2,payload_bitacora,9.2,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,60.2
533,30,2,30,M3,T3,reloj_lamport,9.2,LAMPORT_20,True,LAMPORT_NO_MONOTONICO,57.7
534,31,3,31,M3,T4,cadena_hash_truncada,7.95,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,62.1
535,28,14,28,M3,T5,timestamp_evento,8.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,58.3
536,26,12,26,M3,T1,calificacion_tabla_bd,7.8,9.3,True,ESTADO_ACADEMICO_DIVERGENTE,1760.5
537,28,14,28,M3,T2,payload_bitacora,8.8,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,56.7
538,32,4,32,M3,T3,reloj_lamport,8.45,LAMPORT_22,True,LAMPORT_NO_MONOTONICO,111.2
539,24,10,24,M3,T4,cadena_hash_truncada,9.15,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,49.0
540,25,11,25,M3,T5,timestamp_evento,9.05,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,52.3
541,23,9,23,M3,T1,calificacion_tabla_bd,8.65,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,1410.8
542,31,3,31,M3,T2,payload_bitacora,7.95,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,63.1
543,26,12,26,M3,T3,reloj_lamport,7.8,LAMPORT_16,True,LAMPORT_NO_MONOTONICO,53.6
544,23,9,23,M3,T4,cadena_hash_truncada,8.65,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,46.9
545,25,11,25,M3,T5,timestamp_evento,9.05,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,92.3
546,29,1,29,M3,T1,calificacion_tabla_bd,8.7,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2486.8
547,32,4,32,M3,T2,payload_bitacora,8.45,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,64.7
548,32,4,32,M3,T3,reloj_lamport,8.45,LAMPORT_22,True,LAMPORT_NO_MONOTONICO,62.5
549,27,13,27,M3,T4,cadena_hash_truncada,8.3,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,53.9
550,31,3,31,M3,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,74.9
551,29,1,29,M3,T1,calificacion_tabla_bd,8.7,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2159.2
552,33,5,33,M3,T2,payload_bitacora,8.35,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,68.0
553,24,10,24,M3,T3,reloj_lamport,9.15,LAMPORT_14,True,LAMPORT_NO_MONOTONICO,48.8
554,33,5,33,M3,T4,cadena_hash_truncada,8.35,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,65.2
555,29,1,29,M3,T5,timestamp_evento,8.7,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,61.3
556,29,1,29,M3,T1,calificacion_tabla_bd,8.7,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2282.8
557,32,4,32,M3,T2,payload_bitacora,8.45,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,66.5
558,28,14,28,M3,T3,reloj_lamport,8.8,LAMPORT_18,True,LAMPORT_NO_MONOTONICO,55.7
559,29,1,29,M3,T4,cadena_hash_truncada,8.7,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,58.8
560,27,13,27,M3,T5,timestamp_evento,8.3,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,55.1
561,27,13,27,M3,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,1937.7
562,29,1,29,M3,T2,payload_bitacora,8.7,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,59.2
563,31,3,31,M3,T3,reloj_lamport,7.95,LAMPORT_21,True,LAMPORT_NO_MONOTONICO,62.6
564,33,5,33,M3,T4,cadena_hash_truncada,8.35,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,65.8
565,33,5,33,M3,T5,timestamp_evento,8.35,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,68.4
566,27,13,27,M3,T1,calificacion_tabla_bd,8.3,9.8,True,ESTADO_ACADEMICO_DIVERGENTE,1845.9
567,29,1,29,M3,T2,payload_bitacora,8.7,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,60.1
568,32,4,32,M3,T3,reloj_lamport,8.45,LAMPORT_22,True,LAMPORT_NO_MONOTONICO,116.9
569,31,3,31,M3,T4,cadena_hash_truncada,7.95,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,109.8
570,26,12,26,M3,T5,timestamp_evento,7.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,54.0
571,23,9,23,M3,T1,calificacion_tabla_bd,8.65,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,1449.7
572,25,11,25,M3,T2,payload_bitacora,9.05,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,58.5
573,25,11,25,M3,T3,reloj_lamport,9.05,LAMPORT_15,True,LAMPORT_NO_MONOTONICO,50.2
574,32,4,32,M3,T4,cadena_hash_truncada,8.45,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,63.8
575,28,14,28,M3,T5,timestamp_evento,8.8,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,58.3
576,32,4,32,M3,T1,calificacion_tabla_bd,8.45,9.95,True,ESTADO_ACADEMICO_DIVERGENTE,2696.0
577,24,10,24,M3,T2,payload_bitacora,9.15,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,50.2
578,27,13,27,M3,T3,reloj_lamport,8.3,LAMPORT_17,True,LAMPORT_NO_MONOTONICO,53.7
579,24,10,24,M3,T4,cadena_hash_truncada,9.15,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,48.4
580,33,5,33,M3,T5,timestamp_evento,8.35,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,67.9
581,25,11,25,M3,T1,calificacion_tabla_bd,9.05,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,1643.0
582,25,11,25,M3,T2,payload_bitacora,9.05,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,52.0
583,28,14,28,M3,T3,reloj_lamport,8.8,LAMPORT_18,True,LAMPORT_NO_MONOTONICO,56.0
584,26,12,26,M3,T4,cadena_hash_truncada,7.8,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,52.0
585,33,5,33,M3,T5,timestamp_evento,8.35,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,67.3
586,30,2,30,M3,T1,calificacion_tabla_bd,9.2,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2711.1
587,26,12,26,M3,T2,payload_bitacora,7.8,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,55.1
588,32,4,32,M3,T3,reloj_lamport,8.45,LAMPORT_22,True,LAMPORT_NO_MONOTONICO,62.7
589,33,5,33,M3,T4,cadena_hash_truncada,8.35,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,65.9
590,31,3,31,M3,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,63.9
591,31,3,31,M3,T1,calificacion_tabla_bd,7.95,9.45,True,ESTADO_ACADEMICO_DIVERGENTE,2593.0
592,26,12,26,M3,T2,payload_bitacora,7.8,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,54.0
593,31,3,31,M3,T3,reloj_lamport,7.95,LAMPORT_21,True,LAMPORT_NO_MONOTONICO,62.6
594,31,3,31,M3,T4,cadena_hash_truncada,7.95,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,61.8
595,31,3,31,M3,T5,timestamp_evento,7.95,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,65.6
596,30,2,30,M3,T1,calificacion_tabla_bd,9.2,10.0,True,ESTADO_ACADEMICO_DIVERGENTE,2318.8
597,30,2,30,M3,T2,payload_bitacora,9.2,PAYLOAD_ALTERADO_10.00,True,HASH_ACTUAL_INVALIDO,61.8
598,26,12,26,M3,T3,reloj_lamport,7.8,LAMPORT_16,True,LAMPORT_NO_MONOTONICO,52.3
599,31,3,31,M3,T4,cadena_hash_truncada,7.95,EVENTO_ELIMINADO,True,HASH_ANTERIOR_INVALIDO,62.2
600,29,1,29,M3,T5,timestamp_evento,8.7,TIMESTAMP_RETROACTIVO,True,HASH_ACTUAL_INVALIDO,60.4
